time,N,numThreads,queens
3.87139,26,47,"[19, 11, 15, 1, 24, 9, 12, 2, 0, 23, 17, 4, 21, 25, 8, 16, 13, 6, 3, 7, 22, 20, 18, 14, 10, 5]"
12.78829,26,48,"[13, 22, 6, 11, 20, 12, 24, 0, 25, 23, 9, 14, 3, 8, 4, 1, 21, 17, 2, 7, 16, 19, 5, 15, 18, 10]"
171.0341,26,49,"[13, 19, 14, 5, 2, 9, 21, 0, 7, 16, 24, 20, 6, 8, 3, 15, 17, 25, 4, 10, 23, 11, 18, 1, 12, 22]"
25.00828,26,50,"[11, 19, 2, 5, 10, 25, 13, 20, 17, 4, 22, 1, 16, 9, 3, 23, 7, 18, 0, 24, 14, 8, 15, 21, 12, 6]"
74.07872,27,41,"[16, 13, 19, 26, 7, 14, 4, 25, 23, 15, 5, 1, 11, 24, 8, 3, 18, 9, 22, 20, 0, 21, 6, 10, 17, 2, 12]"
24.22245,27,42,"[12, 14, 17, 24, 13, 8, 5, 23, 6, 0, 16, 22, 20, 18, 10, 25, 4, 1, 3, 19, 9, 7, 15, 2, 11, 26, 21]"
239.60538,27,43,"[15, 2, 10, 8, 24, 21, 19, 13, 5, 7, 14, 23, 6, 4, 17, 26, 3, 16, 25, 11, 22, 0, 18, 9, 12, 20, 1]"
72.76388,27,44,"[12, 21, 0, 17, 4, 18, 22, 26, 11, 20, 7, 2, 6, 14, 1, 25, 8, 19, 24, 15, 10, 5, 3, 16, 23, 13, 9]"
96.66752,27,45,"[19, 16, 4, 10, 1, 23, 20, 2, 21, 5, 13, 11, 18, 24, 7, 3, 17, 25, 9, 6, 0, 15, 26, 8, 22, 14, 12]"
20.74037,27,46,"[20, 12, 25, 0, 2, 23, 19, 16, 13, 9, 4, 6, 24, 17, 1, 11, 18, 7, 21, 3, 26, 10, 15, 22, 5, 8, 14]"
10.26207,27,47,"[10, 3, 15, 8, 26, 11, 7, 24, 0, 23, 17, 4, 9, 21, 25, 14, 19, 5, 2, 6, 16, 12, 22, 18, 13, 1, 20]"
284.83833,27,48,"[5, 18, 20, 6, 19, 2, 14, 21, 7, 15, 26, 22, 13, 17, 3, 1, 11, 4, 25, 10, 12, 23, 16, 8, 24, 9, 0]"
52.49438,27,49,"[0, 4, 9, 20, 23, 15, 8, 2, 17, 10, 25, 22, 24, 21, 12, 7, 1, 14, 6, 18, 26, 11, 16, 19, 5, 3, 13]"
47.52725,27,50,"[14, 25, 5, 19, 8, 4, 13, 17, 21, 18, 6, 2, 20, 15, 26, 3, 9, 22, 24, 11, 1, 16, 12, 0, 7, 23, 10]"
2982.95431,28,41,"[6, 14, 1, 27, 25, 9, 18, 5, 19, 17, 10, 7, 4, 15, 23, 16, 26, 8, 3, 24, 13, 2, 0, 12, 21, 11, 20, 22]"
68.22551,28,42,"[11, 3, 25, 2, 21, 24, 13, 8, 5, 0, 14, 6, 18, 23, 26, 7, 16, 20, 27, 12, 1, 17, 4, 10, 22, 19, 9, 15]"
22.20814,28,43,"[15, 3, 21, 4, 25, 13, 18, 2, 6, 22, 17, 11, 26, 24, 20, 5, 0, 8, 14, 23, 1, 7, 27, 10, 16, 19, 9, 12]"
672.85052,28,44,"[1, 24, 10, 0, 9, 14, 23, 19, 27, 2, 12, 6, 18, 26, 17, 22, 8, 3, 5, 15, 20, 25, 21, 13, 4, 16, 7, 11]"
647.97629,28,45,"[4, 20, 23, 15, 18, 3, 7, 13, 25, 5, 17, 0, 14, 16, 27, 2, 24, 11, 1, 19, 10, 26, 21, 9, 12, 6, 8, 22]"
323.93413,28,46,"[18, 10, 14, 27, 2, 8, 11, 1, 24, 20, 12, 4, 13, 26, 0, 21, 5, 25, 22, 7, 3, 6, 9, 15, 19, 16, 23, 17]"
487.03638,28,47,"[14, 7, 9, 4, 15, 27, 18, 5, 8, 25, 20, 26, 6, 22, 19, 2, 13, 21, 10, 1, 11, 24, 17, 3, 12, 0, 16, 23]"
352.84121,28,48,"[20, 11, 15, 10, 25, 3, 9, 7, 14, 1, 6, 16, 24, 12, 23, 26, 18, 4, 22, 27, 13, 5, 2, 0, 21, 19, 17, 8]"
57.01443,28,49,"[2, 17, 11, 22, 5, 26, 20, 15, 3, 27, 9, 18, 23, 10, 6, 1, 21, 4, 16, 13, 8, 12, 25, 7, 24, 14, 19, 0]"
13.18831,28,50,"[12, 3, 27, 11, 14, 19, 22, 10, 15, 7, 1, 26, 21, 17, 8, 20, 5, 2, 13, 6, 0, 18, 4, 24, 16, 9, 25, 23]"
430.79278,29,41,"[14, 18, 26, 3, 6, 17, 11, 25, 16, 20, 2, 4, 22, 7, 9, 28, 15, 13, 19, 23, 27, 12, 5, 21, 1, 10, 0, 24, 8]"
32.27859,29,42,"[12, 0, 21, 11, 9, 20, 15, 25, 3, 22, 27, 18, 16, 14, 4, 7, 26, 2, 6, 1, 23, 5, 13, 17, 10, 8, 19, 24, 28]"
638.04428,29,43,"[8, 12, 21, 3, 11, 15, 24, 5, 23, 13, 26, 14, 25, 6, 28, 1, 18, 7, 0, 20, 9, 27, 19, 10, 4, 2, 17, 22, 16]"
423.8936,29,44,"[11, 24, 12, 9, 5, 22, 18, 14, 27, 23, 13, 6, 28, 7, 4, 1, 20, 2, 16, 3, 8, 26, 19, 25, 15, 21, 0, 10, 17]"
1075.3403,29,45,"[21, 14, 9, 27, 2, 22, 11, 17, 4, 13, 3, 26, 24, 15, 6, 1, 16, 8, 0, 25, 19, 5, 12, 20, 18, 10, 7, 28, 23]"
857.21285,29,46,"[15, 12, 18, 3, 25, 22, 13, 2, 20, 14, 23, 7, 9, 4, 0, 24, 26, 19, 8, 11, 5, 1, 28, 21, 17, 6, 27, 16, 10]"
175.8697,29,47,"[14, 18, 22, 10, 2, 15, 25, 11, 9, 6, 1, 24, 27, 16, 23, 8, 0, 5, 7, 13, 26, 21, 4, 28, 19, 3, 12, 17, 20]"
99.0383,29,48,"[21, 13, 18, 5, 26, 19, 11, 27, 7, 9, 17, 1, 25, 16, 8, 23, 0, 6, 14, 28, 24, 4, 20, 3, 12, 10, 2, 22, 15]"
612.04593,29,49,"[17, 0, 13, 18, 2, 15, 25, 28, 22, 4, 14, 12, 20, 5, 8, 27, 23, 19, 1, 7, 9, 26, 6, 10, 3, 16, 11, 24, 21]"
147.95346,29,50,"[9, 25, 28, 13, 19, 23, 6, 1, 24, 5, 14, 2, 26, 21, 27, 18, 15, 4, 11, 8, 0, 16, 3, 20, 22, 17, 10, 12, 7]"
162.52773,30,41,"[21, 14, 28, 17, 29, 7, 13, 0, 20, 15, 1, 3, 27, 22, 9, 25, 16, 5, 26, 6, 18, 10, 23, 19, 2, 4, 11, 24, 8, 12]"
574.17342,30,42,"[17, 5, 24, 6, 29, 19, 14, 20, 15, 3, 9, 11, 18, 2, 26, 1, 25, 4, 28, 16, 8, 22, 27, 13, 7, 23, 21, 12, 10, 0]"
159.44053,30,43,"[8, 24, 0, 17, 25, 4, 18, 14, 5, 19, 13, 7, 23, 29, 3, 15, 20, 26, 1, 21, 11, 27, 12, 28, 9, 2, 6, 22, 16, 10]"
208.66042,30,44,"[3, 13, 27, 18, 20, 14, 1, 15, 9, 29, 24, 28, 0, 23, 6, 26, 12, 10, 5, 21, 17, 11, 4, 7, 22, 8, 25, 16, 19, 2]"
1106.81508,30,45,"[16, 23, 7, 15, 6, 12, 9, 1, 19, 28, 3, 10, 2, 22, 27, 29, 24, 17, 14, 0, 26, 8, 20, 5, 25, 13, 4, 18, 11, 21]"
20.16353,30,46,"[13, 21, 10, 18, 3, 19, 4, 8, 24, 5, 28, 14, 6, 17, 20, 1, 7, 2, 25, 29, 22, 26, 11, 16, 12, 15, 23, 27, 9, 0]"
155.33168,30,47,"[18, 20, 2, 11, 9, 25, 27, 22, 0, 23, 6, 4, 15, 7, 12, 24, 29, 5, 17, 21, 26, 28, 3, 8, 13, 16, 10, 1, 14, 19]"
50.20316,30,48,"[23, 16, 18, 24, 7, 1, 20, 11, 17, 28, 4, 8, 12, 3, 25, 27, 22, 19, 13, 26, 2, 29, 10, 21, 5, 9, 15, 6, 0, 14]"
10820.4321,30,49,"[25, 6, 12, 5, 2, 17, 9, 20, 22, 29, 26, 15, 8, 10, 21, 4, 27, 0, 11, 28, 1, 3, 23, 14, 18, 24, 13, 7, 16, 19]"
995.79064,30,50,"[15, 7, 28, 16, 22, 1, 14, 24, 17, 8, 4, 0, 12, 10, 21, 29, 26, 20, 23, 3, 18, 25, 5, 9, 19, 27, 13, 2, 6, 11]"
8423.37501,31,41,"[22, 5, 14, 12, 20, 4, 23, 26, 13, 16, 3, 19, 7, 24, 29, 17, 2, 9, 28, 1, 18, 21, 25, 8, 30, 15, 10, 0, 11, 6, 27]"
26571.25586,31,42,"[11, 24, 12, 3, 5, 14, 20, 23, 2, 26, 28, 17, 9, 21, 10, 1, 29, 0, 13, 22, 7, 19, 27, 16, 8, 4, 25, 15, 30, 18, 6]"
1133.8308,31,43,"[15, 9, 30, 4, 27, 24, 20, 28, 17, 8, 6, 3, 12, 26, 16, 13, 21, 2, 25, 1, 7, 0, 19, 11, 14, 29, 10, 22, 5, 18, 23]"
1801.32915,31,44,"[12, 23, 9, 6, 13, 10, 21, 25, 18, 30, 27, 24, 7, 1, 28, 8, 20, 11, 16, 3, 5, 0, 19, 29, 14, 26, 22, 4, 2, 15, 17]"
9.65775,31,45,"[24, 20, 7, 0, 30, 15, 21, 3, 9, 16, 28, 22, 29, 1, 14, 17, 10, 23, 5, 12, 2, 25, 8, 26, 19, 4, 11, 18, 27, 13, 6]"
1135.87209,31,46,"[10, 7, 5, 23, 18, 28, 8, 4, 13, 21, 26, 20, 0, 12, 6, 2, 16, 11, 29, 27, 24, 14, 17, 30, 3, 15, 22, 25, 1, 9, 19]"
69.28387,31,47,"[16, 0, 5, 9, 13, 28, 19, 7, 12, 17, 22, 26, 3, 30, 25, 20, 14, 24, 11, 29, 4, 1, 18, 8, 10, 2, 27, 15, 23, 21, 6]"
1056.10488,31,48,"[18, 22, 14, 0, 15, 1, 20, 23, 2, 13, 5, 9, 25, 12, 3, 24, 19, 17, 26, 29, 4, 6, 10, 30, 7, 27, 16, 28, 21, 11, 8]"
1737.21379,31,49,"[10, 30, 3, 12, 19, 17, 8, 6, 0, 27, 18, 7, 26, 24, 11, 20, 23, 2, 9, 13, 4, 25, 22, 29, 5, 15, 21, 16, 14, 1, 28]"
318.33287,31,50,"[5, 23, 10, 27, 22, 6, 19, 3, 14, 25, 21, 30, 24, 8, 29, 4, 13, 1, 20, 28, 0, 11, 15, 17, 9, 2, 18, 26, 7, 16, 12]"
757.63072,32,41,"[28, 21, 17, 2, 16, 27, 7, 20, 18, 12, 26, 1, 3, 5, 10, 15, 23, 0, 29, 6, 25, 14, 24, 31, 19, 9, 30, 13, 22, 4, 8, 11]"
2731.02124,32,42,"[7, 10, 31, 6, 0, 16, 22, 28, 8, 29, 9, 13, 24, 2, 27, 19, 14, 1, 5, 25, 30, 26, 15, 3, 21, 17, 20, 4, 23, 11, 18, 12]"
155.05148,32,43,"[28, 17, 31, 10, 7, 14, 2, 24, 9, 0, 4, 29, 20, 12, 16, 30, 22, 27, 5, 23, 1, 13, 15, 6, 3, 11, 21, 25, 18, 26, 19, 8]"
544.34307,32,44,"[9, 14, 10, 26, 15, 20, 4, 31, 18, 8, 12, 30, 28, 0, 17, 29, 11, 1, 6, 24, 27, 2, 23, 16, 13, 5, 22, 19, 7, 3, 21, 25]"
653.54079,32,45,"[7, 15, 30, 18, 31, 24, 5, 3, 6, 25, 16, 19, 12, 0, 23, 28, 9, 14, 1, 22, 2, 26, 11, 27, 4, 17, 20, 13, 29, 10, 8, 21]"
4652.72381,32,46,"[11, 21, 17, 15, 29, 31, 10, 1, 5, 18, 2, 27, 3, 8, 16, 14, 30, 25, 7, 22, 4, 28, 23, 0, 20, 12, 6, 13, 26, 19, 9, 24]"
124.70572,32,47,"[10, 14, 25, 8, 30, 19, 31, 11, 15, 20, 26, 1, 29, 7, 3, 23, 16, 13, 21, 28, 5, 0, 9, 22, 4, 17, 27, 24, 12, 6, 18, 2]"
1015.38869,32,48,"[10, 16, 20, 0, 15, 24, 8, 28, 4, 31, 3, 12, 19, 5, 27, 29, 22, 25, 9, 17, 14, 30, 26, 23, 1, 7, 11, 6, 2, 18, 13, 21]"
1142.72723,32,49,"[10, 17, 29, 12, 2, 23, 13, 6, 0, 24, 1, 16, 5, 27, 8, 28, 22, 7, 19, 4, 31, 21, 30, 9, 26, 20, 15, 3, 11, 25, 14, 18]"
496.45408,32,50,"[2, 16, 22, 15, 18, 1, 23, 6, 31, 12, 10, 29, 13, 17, 24, 8, 25, 30, 26, 7, 14, 27, 20, 28, 4, 11, 9, 0, 5, 3, 19, 21]"
1100.89028,33,41,"[20, 18, 5, 26, 32, 11, 0, 17, 6, 13, 1, 7, 23, 21, 16, 27, 31, 14, 25, 2, 12, 30, 4, 10, 3, 24, 15, 28, 9, 29, 8, 19, 22]"
10864.8178,33,42,"[17, 0, 23, 28, 18, 9, 14, 4, 19, 27, 29, 26, 6, 13, 5, 20, 8, 24, 11, 31, 1, 30, 10, 21, 25, 3, 22, 16, 12, 32, 15, 7, 2]"
1195.61158,33,43,"[13, 28, 12, 18, 16, 0, 24, 32, 29, 7, 9, 31, 5, 19, 21, 3, 10, 8, 20, 30, 25, 1, 14, 23, 27, 15, 22, 4, 6, 26, 17, 2, 11]"
42799.48614,33,44,"[3, 14, 29, 17, 12, 25, 6, 28, 19, 5, 8, 13, 24, 10, 20, 30, 21, 27, 1, 7, 2, 0, 31, 15, 4, 26, 16, 22, 32, 18, 11, 9, 23]"
2679.14856,33,45,"[20, 1, 8, 27, 15, 12, 23, 6, 24, 2, 29, 16, 13, 28, 4, 11, 19, 25, 31, 5, 14, 10, 32, 0, 26, 3, 21, 18, 9, 17, 22, 7, 30]"
8557.83024,33,46,"[28, 3, 20, 0, 12, 14, 21, 26, 18, 23, 13, 1, 25, 5, 7, 15, 4, 8, 24, 30, 32, 17, 29, 22, 10, 19, 31, 2, 11, 27, 6, 16, 9]"
21596.80832,33,47,"[5, 22, 11, 13, 8, 21, 18, 14, 23, 26, 4, 9, 32, 12, 1, 28, 2, 19, 29, 0, 10, 6, 30, 16, 27, 25, 3, 15, 17, 20, 31, 7, 24]"
1053.96776,33,48,"[17, 25, 13, 4, 10, 14, 26, 30, 16, 12, 24, 11, 1, 18, 29, 31, 9, 27, 2, 32, 8, 28, 20, 22, 3, 15, 7, 21, 19, 0, 5, 23, 6]"
184.3611,33,49,"[30, 20, 31, 13, 21, 4, 18, 12, 3, 29, 8, 15, 27, 2, 0, 22, 32, 28, 5, 10, 14, 1, 25, 23, 7, 26, 16, 9, 24, 6, 11, 19, 17]"
1096.87077,33,50,"[21, 16, 18, 4, 11, 19, 10, 2, 30, 32, 23, 0, 15, 1, 31, 20, 24, 9, 28, 3, 17, 27, 8, 13, 26, 7, 5, 25, 6, 14, 29, 22, 12]"
759.7382,34,41,"[3, 24, 18, 14, 32, 13, 8, 33, 27, 0, 2, 16, 22, 17, 29, 11, 6, 12, 30, 26, 4, 21, 1, 10, 25, 19, 15, 5, 9, 28, 23, 7, 20, 31]"
905.08102,34,42,"[21, 29, 13, 6, 18, 23, 10, 16, 4, 24, 27, 30, 7, 0, 26, 5, 2, 22, 11, 32, 28, 31, 14, 20, 3, 25, 33, 8, 19, 9, 12, 15, 17, 1]"
1287.49404,34,43,"[17, 12, 7, 23, 3, 30, 6, 13, 16, 28, 8, 5, 2, 31, 27, 4, 20, 14, 32, 26, 29, 33, 25, 15, 9, 18, 22, 0, 11, 24, 21, 1, 10, 19]"
1055.45343,34,44,"[16, 0, 30, 12, 21, 24, 29, 14, 2, 11, 32, 15, 25, 1, 19, 7, 22, 10, 26, 5, 3, 33, 18, 8, 6, 9, 17, 28, 23, 27, 20, 31, 4, 13]"
6072.49075,34,45,"[9, 17, 24, 4, 15, 20, 26, 14, 5, 32, 29, 3, 25, 30, 2, 8, 18, 21, 12, 33, 11, 7, 28, 19, 22, 10, 1, 27, 23, 16, 6, 13, 31, 0]"
842.0157,34,46,"[0, 13, 32, 18, 21, 31, 16, 4, 22, 3, 8, 2, 28, 19, 17, 26, 11, 7, 5, 24, 27, 29, 6, 12, 9, 1, 30, 10, 14, 25, 23, 33, 20, 15]"
1224.56125,34,47,"[11, 13, 23, 16, 27, 22, 6, 3, 28, 33, 12, 15, 26, 20, 32, 9, 4, 18, 0, 29, 10, 30, 25, 31, 19, 24, 2, 7, 17, 21, 14, 1, 5, 8]"
3309.83751,34,48,"[13, 29, 10, 21, 24, 9, 27, 8, 14, 26, 33, 6, 15, 7, 2, 30, 25, 31, 1, 12, 16, 5, 3, 0, 22, 17, 11, 32, 19, 28, 4, 20, 18, 23]"
37741.50769,34,49,"[29, 19, 25, 8, 6, 14, 17, 24, 7, 30, 20, 15, 9, 27, 3, 21, 32, 5, 0, 26, 18, 22, 13, 2, 10, 12, 16, 1, 31, 4, 11, 23, 28, 33]"
18317.53066,34,50,"[14, 9, 18, 25, 4, 26, 10, 27, 31, 8, 12, 22, 1, 16, 29, 6, 28, 13, 24, 0, 3, 15, 23, 30, 33, 2, 11, 32, 20, 17, 5, 21, 19, 7]"
0.00137,4,21,"[2, 0, 3, 1]"
0.00201,4,22,"[1, 3, 0, 2]"
0.00179,4,23,"[1, 3, 0, 2]"
0.00141,4,24,"[2, 0, 3, 1]"
0.00175,4,25,"[2, 0, 3, 1]"
0.00254,4,26,"[2, 0, 3, 1]"
0.00234,4,27,"[1, 3, 0, 2]"
0.00143,4,28,"[1, 3, 0, 2]"
0.00332,4,29,"[2, 0, 3, 1]"
0.00283,4,30,"[2, 0, 3, 1]"
0.00112,5,21,"[0, 2, 4, 1, 3]"
0.00224,5,22,"[3, 0, 2, 4, 1]"
0.0013,5,23,"[3, 0, 2, 4, 1]"
0.00174,5,24,"[1, 4, 2, 0, 3]"
0.0018,5,25,"[2, 0, 3, 1, 4]"
0.00167,5,26,"[1, 4, 2, 0, 3]"
0.00227,5,27,"[0, 3, 1, 4, 2]"
0.00171,5,28,"[1, 3, 0, 2, 4]"
0.00232,5,29,"[4, 1, 3, 0, 2]"
0.00297,5,30,"[4, 2, 0, 3, 1]"
0.00259,6,21,"[2, 5, 1, 4, 0, 3]"
0.00974,6,22,"[4, 2, 0, 5, 3, 1]"
0.01467,6,23,"[4, 2, 0, 5, 3, 1]"
0.01013,6,24,"[3, 0, 4, 1, 5, 2]"
0.00747,6,25,"[2, 5, 1, 4, 0, 3]"
0.00409,6,26,"[2, 5, 1, 4, 0, 3]"
0.01479,6,27,"[4, 2, 0, 5, 3, 1]"
0.01948,6,28,"[4, 2, 0, 5, 3, 1]"
0.02535,6,29,"[1, 3, 5, 0, 2, 4]"
0.00158,6,30,"[2, 5, 1, 4, 0, 3]"
0.00584,7,21,"[3, 0, 4, 1, 5, 2, 6]"
0.00205,7,22,"[6, 1, 3, 5, 0, 2, 4]"
0.00667,7,23,"[1, 4, 0, 3, 6, 2, 5]"
0.00761,7,24,"[5, 2, 6, 3, 0, 4, 1]"
0.00688,7,25,"[2, 0, 5, 1, 4, 6, 3]"
0.00856,7,26,"[5, 3, 6, 0, 2, 4, 1]"
0.00647,7,27,"[1, 5, 2, 6, 3, 0, 4]"
0.00631,7,28,"[3, 6, 4, 1, 5, 0, 2]"
0.00528,7,29,"[2, 4, 6, 1, 3, 5, 0]"
0.0086,7,30,"[5, 2, 6, 3, 0, 4, 1]"
0.05052,8,21,"[3, 6, 4, 2, 0, 5, 7, 1]"
0.00462,8,22,"[2, 4, 6, 0, 3, 1, 7, 5]"
0.02514,8,23,"[5, 0, 4, 1, 7, 2, 6, 3]"
0.00661,8,24,"[2, 4, 1, 7, 5, 3, 6, 0]"
0.01258,8,25,"[5, 2, 0, 7, 3, 1, 6, 4]"
0.01771,8,26,"[4, 1, 7, 0, 3, 6, 2, 5]"
0.02007,8,27,"[2, 5, 1, 6, 0, 3, 7, 4]"
0.00421,8,28,"[1, 4, 6, 3, 0, 7, 5, 2]"
0.01177,8,29,"[4, 1, 7, 0, 3, 6, 2, 5]"
0.01432,8,30,"[1, 7, 5, 0, 2, 4, 6, 3]"
0.01407,9,21,"[6, 2, 5, 1, 4, 0, 8, 3, 7]"
0.00933,9,22,"[5, 1, 4, 6, 8, 3, 7, 0, 2]"
0.01313,9,23,"[4, 6, 8, 3, 1, 7, 5, 2, 0]"
0.00332,9,24,"[2, 0, 5, 7, 4, 1, 3, 8, 6]"
0.05783,9,25,"[6, 3, 7, 2, 8, 5, 1, 4, 0]"
0.01733,9,26,"[1, 7, 4, 2, 8, 5, 3, 0, 6]"
0.01455,9,27,"[6, 0, 7, 4, 1, 8, 2, 5, 3]"
0.03352,9,28,"[5, 0, 6, 3, 7, 2, 4, 8, 1]"
0.01133,9,29,"[5, 7, 1, 6, 0, 2, 4, 8, 3]"
0.01407,9,30,"[2, 0, 8, 6, 4, 1, 7, 5, 3]"
0.01289,10,21,"[4, 2, 5, 8, 1, 7, 0, 3, 6, 9]"
0.03026,10,22,"[3, 0, 4, 7, 9, 2, 6, 8, 1, 5]"
0.02169,10,23,"[2, 9, 3, 8, 0, 4, 6, 1, 5, 7]"
0.05224,10,24,"[7, 4, 1, 9, 2, 6, 8, 3, 5, 0]"
0.02267,10,25,"[6, 2, 9, 5, 1, 8, 4, 0, 7, 3]"
0.0432,10,26,"[7, 5, 1, 6, 0, 3, 8, 4, 2, 9]"
0.07943,10,27,"[6, 3, 1, 4, 8, 5, 9, 2, 0, 7]"
0.1095,10,28,"[5, 2, 8, 3, 0, 7, 9, 1, 6, 4]"
0.05815,10,29,"[6, 2, 9, 1, 8, 5, 3, 0, 7, 4]"
0.03536,10,30,"[5, 7, 9, 0, 3, 1, 6, 8, 2, 4]"
0.03098,11,21,"[4, 1, 8, 2, 9, 7, 3, 0, 6, 10, 5]"
0.07576,11,22,"[4, 0, 7, 9, 2, 5, 8, 1, 3, 10, 6]"
0.05727,11,23,"[7, 9, 1, 6, 0, 3, 10, 8, 5, 2, 4]"
0.05879,11,24,"[6, 2, 7, 10, 1, 3, 8, 0, 4, 9, 5]"
0.0734,11,25,"[10, 2, 5, 1, 9, 0, 8, 4, 7, 3, 6]"
0.10299,11,26,"[1, 9, 7, 2, 0, 8, 10, 5, 3, 6, 4]"
0.03677,11,27,"[8, 3, 0, 6, 9, 2, 10, 7, 4, 1, 5]"
0.01258,11,28,"[9, 6, 0, 2, 7, 5, 8, 1, 4, 10, 3]"
0.03335,11,29,"[4, 0, 3, 9, 7, 10, 8, 2, 5, 1, 6]"
0.18957,11,30,"[0, 6, 9, 5, 8, 1, 4, 2, 7, 10, 3]"
0.02648,12,21,"[9, 4, 0, 5, 8, 2, 11, 7, 3, 1, 6, 10]"
0.4418,12,22,"[9, 1, 3, 7, 11, 2, 8, 5, 0, 4, 6, 10]"
0.00997,12,23,"[3, 6, 8, 1, 11, 7, 2, 4, 9, 0, 10, 5]"
0.29062,12,24,"[8, 6, 2, 9, 1, 4, 7, 10, 3, 11, 0, 5]"
0.1332,12,25,"[4, 0, 10, 5, 7, 11, 1, 3, 9, 6, 8, 2]"
0.22291,12,26,"[4, 9, 1, 6, 11, 7, 2, 0, 3, 10, 8, 5]"
0.01232,12,27,"[6, 8, 3, 11, 0, 5, 10, 1, 7, 4, 2, 9]"
0.1317,12,28,"[3, 9, 4, 1, 8, 11, 5, 2, 0, 6, 10, 7]"
0.24694,12,29,"[4, 1, 9, 11, 5, 8, 0, 3, 10, 7, 2, 6]"
0.03891,12,30,"[4, 10, 8, 3, 1, 7, 2, 6, 11, 0, 5, 9]"
0.30407,13,21,"[7, 12, 0, 9, 4, 6, 10, 3, 1, 11, 5, 8, 2]"
0.05658,13,22,"[5, 8, 0, 3, 10, 2, 7, 9, 4, 12, 1, 6, 11]"
0.57125,13,23,"[7, 2, 10, 12, 4, 8, 0, 11, 3, 1, 6, 9, 5]"
0.08878,13,24,"[1, 6, 10, 5, 2, 9, 12, 3, 8, 4, 7, 0, 11]"
0.01258,13,25,"[8, 1, 7, 9, 3, 0, 10, 4, 11, 5, 12, 2, 6]"
0.07546,13,26,"[7, 12, 1, 3, 10, 6, 9, 2, 4, 11, 0, 8, 5]"
0.07557,13,27,"[0, 7, 3, 12, 9, 2, 10, 5, 11, 1, 4, 6, 8]"
0.42656,13,28,"[6, 9, 1, 5, 0, 10, 7, 4, 12, 3, 8, 11, 2]"
0.84179,13,29,"[11, 9, 3, 0, 4, 8, 10, 2, 7, 5, 12, 1, 6]"
0.524,13,30,"[1, 10, 8, 0, 4, 7, 11, 2, 6, 12, 9, 5, 3]"
0.20162,14,21,"[10, 7, 5, 11, 13, 6, 0, 9, 1, 4, 2, 8, 3, 12]"
0.04606,14,22,"[3, 7, 9, 1, 5, 2, 0, 12, 10, 13, 6, 4, 11, 8]"
0.18649,14,23,"[1, 10, 7, 11, 6, 3, 0, 13, 5, 8, 2, 4, 12, 9]"
0.22979,14,24,"[5, 12, 9, 0, 2, 7, 1, 8, 11, 13, 10, 3, 6, 4]"
0.47371,14,25,"[4, 1, 5, 10, 12, 7, 0, 2, 13, 6, 9, 3, 8, 11]"
0.19764,14,26,"[3, 0, 7, 11, 8, 12, 2, 9, 5, 10, 1, 4, 6, 13]"
0.56617,14,27,"[4, 10, 13, 6, 2, 7, 11, 1, 5, 9, 0, 3, 8, 12]"
0.1826,14,28,"[9, 11, 8, 3, 7, 13, 1, 6, 0, 10, 12, 5, 2, 4]"
0.42065,14,29,"[11, 8, 10, 7, 1, 3, 0, 13, 9, 5, 12, 2, 4, 6]"
0.92141,14,30,"[8, 10, 3, 6, 0, 2, 12, 7, 13, 11, 9, 5, 1, 4]"
0.74111,15,21,"[12, 2, 9, 1, 4, 14, 8, 10, 13, 0, 5, 7, 11, 3, 6]"
0.23297,15,22,"[9, 3, 14, 4, 10, 12, 6, 1, 11, 13, 0, 2, 8, 5, 7]"
0.35512,15,23,"[6, 8, 2, 13, 7, 14, 11, 0, 12, 3, 5, 10, 1, 9, 4]"
0.78503,15,24,"[5, 10, 0, 3, 12, 9, 7, 2, 14, 11, 13, 8, 6, 4, 1]"
2.15684,15,25,"[7, 0, 4, 13, 9, 3, 14, 11, 1, 5, 2, 6, 12, 10, 8]"
1.57233,15,26,"[10, 8, 5, 2, 12, 6, 0, 11, 13, 4, 7, 1, 3, 9, 14]"
0.23063,15,27,"[12, 9, 2, 8, 13, 4, 0, 11, 6, 10, 5, 14, 1, 3, 7]"
0.53791,15,28,"[9, 11, 3, 10, 0, 2, 8, 1, 13, 7, 5, 14, 12, 4, 6]"
0.59642,15,29,"[6, 2, 9, 14, 1, 7, 10, 3, 0, 12, 8, 4, 11, 13, 5]"
2.53334,15,30,"[3, 8, 2, 9, 14, 1, 10, 12, 6, 11, 5, 0, 13, 4, 7]"
0.12677,16,21,"[7, 12, 6, 1, 10, 15, 0, 9, 4, 14, 11, 8, 5, 2, 13, 3]"
0.1226,16,22,"[4, 10, 5, 9, 6, 0, 13, 15, 1, 7, 11, 2, 8, 12, 14, 3]"
0.07217,16,23,"[2, 7, 13, 4, 8, 0, 15, 10, 6, 1, 3, 5, 11, 9, 14, 12]"
4.92142,16,24,"[10, 7, 9, 6, 1, 14, 0, 15, 12, 5, 11, 2, 4, 13, 3, 8]"
2.0399,16,25,"[5, 7, 15, 11, 0, 2, 4, 9, 3, 12, 10, 1, 13, 6, 8, 14]"
3.98975,16,26,"[10, 12, 1, 5, 0, 11, 9, 2, 6, 3, 14, 8, 13, 4, 7, 15]"
0.7261,16,27,"[7, 14, 2, 5, 1, 15, 10, 12, 9, 4, 13, 3, 0, 11, 8, 6]"
